Time(s),CH1V,CH2V,CH3V
-3.620000e-03,1.746667e+00,1.953733e+00,1.236267e+00
-3.600000e-03,1.742133e+00,1.951467e+00,1.213733e+00
-3.580000e-03,1.762400e+00,1.987600e+00,1.211467e+00
-3.560000e-03,1.753333e+00,1.980800e+00,1.236267e+00
-3.540000e-03,1.721867e+00,1.992133e+00,1.225067e+00
-3.520000e-03,1.697067e+00,2.012400e+00,1.252000e+00
-3.500000e-03,1.652000e+00,1.926667e+00,1.236267e+00
-3.480000e-03,1.701600e+00,2.023600e+00,1.258800e+00
-3.460000e-03,1.640800e+00,1.989867e+00,1.204667e+00
-3.440000e-03,1.654267e+00,1.969600e+00,1.225067e+00
-3.420000e-03,1.649733e+00,2.034933e+00,1.220533e+00
-3.400000e-03,1.600267e+00,2.007867e+00,1.279067e+00
-3.380000e-03,1.658800e+00,2.075467e+00,1.272400e+00
-3.360000e-03,1.625067e+00,2.041733e+00,1.270133e+00
-3.340000e-03,1.593467e+00,2.030400e+00,1.238533e+00
-3.320000e-03,1.566400e+00,2.034933e+00,1.270133e+00
-3.300000e-03,1.546133e+00,2.046133e+00,1.276800e+00
-3.280000e-03,1.602533e+00,2.039467e+00,1.288133e+00
-3.260000e-03,1.580000e+00,2.062000e+00,1.292667e+00
-3.240000e-03,1.566400e+00,2.052933e+00,1.308400e+00
-3.220000e-03,1.552933e+00,2.052933e+00,1.369333e+00
-3.200000e-03,1.525867e+00,2.091333e+00,1.333200e+00
-3.180000e-03,1.503333e+00,2.039467e+00,1.308400e+00
-3.160000e-03,1.537200e+00,2.068667e+00,1.346667e+00
-3.140000e-03,1.552933e+00,2.048400e+00,1.364800e+00
-3.120000e-03,1.503333e+00,2.089067e+00,1.405333e+00
-3.100000e-03,1.501200e+00,2.104800e+00,1.461733e+00
-3.080000e-03,1.426800e+00,2.001067e+00,1.394000e+00
-3.060000e-03,1.476400e+00,2.019200e+00,1.348933e+00
-3.040000e-03,1.471867e+00,2.039467e+00,1.405333e+00
-3.020000e-03,1.460667e+00,2.041733e+00,1.472933e+00
-3.000000e-03,1.424533e+00,2.019200e+00,1.472933e+00
-2.980000e-03,1.426800e+00,1.965067e+00,1.488800e+00
-2.960000e-03,1.415600e+00,2.030400e+00,1.479733e+00
-2.940000e-03,1.444800e+00,2.003333e+00,1.513600e+00
-2.920000e-03,1.411067e+00,2.048400e+00,1.538267e+00
-2.900000e-03,1.352533e+00,1.998800e+00,1.506800e+00
-2.880000e-03,1.429067e+00,2.007867e+00,1.536133e+00
-2.860000e-03,1.357067e+00,1.969600e+00,1.486533e+00
-2.840000e-03,1.370533e+00,1.971733e+00,1.574400e+00
-2.820000e-03,1.404267e+00,2.019200e+00,1.642000e+00
-2.800000e-03,1.368267e+00,1.962800e+00,1.635200e+00
-2.780000e-03,1.341200e+00,1.942533e+00,1.583467e+00
-2.760000e-03,1.345733e+00,1.978533e+00,1.542800e+00
-2.740000e-03,1.320933e+00,1.971733e+00,1.635200e+00
-2.720000e-03,1.381733e+00,1.940267e+00,1.687067e+00
-2.700000e-03,1.294000e+00,1.947067e+00,1.664533e+00
-2.680000e-03,1.359200e+00,1.922267e+00,1.642000e+00
-2.660000e-03,1.316533e+00,1.942533e+00,1.648800e+00
-2.640000e-03,1.318667e+00,1.915467e+00,1.680400e+00
-2.620000e-03,1.325467e+00,1.920000e+00,1.698400e+00
-2.600000e-03,1.280400e+00,1.895200e+00,1.711867e+00
-2.580000e-03,1.325467e+00,1.906400e+00,1.705200e+00
-2.560000e-03,1.330000e+00,1.915467e+00,1.709600e+00
-2.540000e-03,1.309733e+00,1.913200e+00,1.723200e+00
-2.520000e-03,1.246667e+00,1.877067e+00,1.725467e+00
-2.500000e-03,1.278133e+00,1.881600e+00,1.743467e+00
-2.480000e-03,1.273733e+00,1.895200e+00,1.748000e+00
-2.460000e-03,1.291733e+00,1.868133e+00,1.754667e+00
-2.440000e-03,1.291733e+00,1.872667e+00,1.766000e+00
-2.420000e-03,1.278133e+00,1.861333e+00,1.802133e+00
-2.400000e-03,1.248933e+00,1.827467e+00,1.768267e+00
-2.380000e-03,1.300667e+00,1.841067e+00,1.822400e+00
-2.360000e-03,1.318667e+00,1.816267e+00,1.790800e+00
-2.340000e-03,1.280400e+00,1.847867e+00,1.838133e+00
-2.320000e-03,1.260133e+00,1.771200e+00,1.878667e+00
-2.300000e-03,1.269200e+00,1.764400e+00,1.831333e+00
-2.280000e-03,1.257867e+00,1.807200e+00,1.856133e+00
-2.260000e-03,1.352533e+00,1.748667e+00,1.847200e+00
-2.240000e-03,1.330000e+00,1.755333e+00,1.887733e+00
-2.220000e-03,1.336800e+00,1.701333e+00,1.860667e+00
-2.200000e-03,1.312000e+00,1.717067e+00,1.914800e+00
-2.180000e-03,1.314267e+00,1.750933e+00,1.921600e+00
-2.160000e-03,1.345733e+00,1.712533e+00,1.887733e+00
-2.140000e-03,1.330000e+00,1.728400e+00,1.883200e+00
-2.120000e-03,1.334533e+00,1.667467e+00,1.914800e+00
-2.100000e-03,1.325467e+00,1.570533e+00,1.926000e+00
-2.080000e-03,1.363733e+00,1.694533e+00,1.959867e+00
-2.060000e-03,1.334533e+00,1.644933e+00,1.919333e+00
-2.040000e-03,1.345733e+00,1.633733e+00,1.939600e+00
-2.020000e-03,1.345733e+00,1.572800e+00,1.957600e+00
-2.000000e-03,1.381733e+00,1.550267e+00,1.898933e+00
-1.980000e-03,1.363733e+00,1.584133e+00,1.986933e+00
-1.960000e-03,1.357067e+00,1.613333e+00,1.950800e+00
-1.940000e-03,1.345733e+00,1.575067e+00,1.937333e+00
-1.920000e-03,1.420000e+00,1.590800e+00,1.986933e+00
-1.900000e-03,1.408800e+00,1.536800e+00,1.984667e+00
-1.880000e-03,1.402000e+00,1.561600e+00,1.984667e+00
-1.860000e-03,1.413333e+00,1.500667e+00,1.930533e+00
-1.840000e-03,1.431333e+00,1.509733e+00,1.971067e+00
-1.820000e-03,1.431333e+00,1.512000e+00,1.986933e+00
-1.800000e-03,1.420000e+00,1.480400e+00,2.034267e+00
-1.780000e-03,1.417867e+00,1.514267e+00,1.950800e+00
-1.760000e-03,1.440400e+00,1.475867e+00,1.968933e+00
-1.740000e-03,1.444800e+00,1.453333e+00,1.998133e+00
-1.720000e-03,1.474133e+00,1.460133e+00,2.045467e+00
-1.700000e-03,1.643067e+00,1.464667e+00,2.088400e+00
-1.680000e-03,1.505600e+00,1.370000e+00,1.932800e+00
-1.660000e-03,1.471867e+00,1.421733e+00,1.995867e+00
-1.640000e-03,1.510133e+00,1.426267e+00,1.993733e+00
-1.620000e-03,1.575467e+00,1.415067e+00,2.009467e+00
-1.600000e-03,1.338933e+00,1.234667e+00,1.910267e+00
